MeasureID,ImplementingAgency,AnnouncedYear,StateActTitle,CountryImposing_cleaned,D_IP_bert_3,D_OTHER_INTENTION_bert_3,D_NOT_ENOUGH_INFO_bert_3,MeasureAffectedProducts,MAST_chapterName,MeasureType,firm_specific,ImplementationLevel,same_year_published
73098,Euler Hermes,2019,Germany: Export Credit Agency provides guarantee to support exports of textile machines to Turkey,Germany,1,0,0,"844630,845150,845180,845190",Export-related measures,Trade finance,Firm specific,NFI,1
73140,Euler Hermes,2019,Germany: Export Credit Agency provides guarantee to support the exports of steam turbine to Egypt,Germany,1,0,0,"840681,840682",Export-related measures,Trade finance,Firm specific,NFI,1
73141,Euler Hermes,2019,Germany: Export Credit Agency provides guarantee to support the construction of a wind farm in Turkey by a German company,Germany,1,0,0,NA,Export-related measures,Trade finance,Firm specific,NFI,1
73143,Euler Hermes,2019,Germany: Export Credit Agency provides guarantee to support a German company's construction of a wind farm in Turkey,Germany,1,0,0,NA,Export-related measures,Trade finance,Firm specific,NFI,1
73161,Euler Hermes,2019,Germany: Export Credit Agency provides guarantee to support the exports of certain spinning machinery and related equipment to Uzbekistan,Germany,1,0,0,"841989,844520",Export-related measures,Trade finance,Firm specific,NFI,1
73164,KfW Ipex-Bank,2019,Germany: KfW provides financing to support German company's railcar leasing business in Europe,Germany,1,0,0,NA,Export-related measures,Financial assistance in foreign market,Firm specific,NFI,1
73217,Kredi Garanti Fonu,2018,Turkey: Turkish Treasury provides guarantee of $14.4 billion to CGF,Turkey,1,0,0,NA,Export-related measures,Trade finance,Not firm specific,national,
73217,Ministry of Treasury and Finance,2018,Turkey: Turkish Treasury provides guarantee of $14.4 billion to CGF,Turkey,1,0,0,NA,Export-related measures,Trade finance,Not firm specific,national,
73242,"Japan Oil, Gas and Metals National Corporation",2019,Japan: JOGMEC Timor Sea Joint Petroleum Development Area Support,Japan,1,0,0,270900,Export-related measures,Financial assistance in foreign market,Firm specific,NFI,1
73243,"Japan Oil, Gas and Metals National Corporation",2019,Japan: JOGMEC to provide equity financing to Mitsuis LNG Project in Mozambique,Japan,1,0,0,270900,Export-related measures,Financial assistance in foreign market,Firm specific,NFI,1
73244,"Japan Oil, Gas and Metals National Corporation",2019,Japan: JOGMEC to provide support to Arctic LNG 2 Project in the Russian Federation,Japan,1,0,0,271111,Export-related measures,Financial assistance in foreign market,Firm specific,NFI,1
73247,Innovation Network Corporation of Japan,2019,Japan: INCJ investment in Exa Wizards Co,Japan,1,0,0,NA,Subsidies (excluding export subsidies),Capital injection and equity stakes,Firm specific,NFI,1
73251,Development Bank of Southern Africa,2019,South Africa: DBSA launches the Embedded Generation Investment Programme,South Africa,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Not firm specific,NFI,1
73255,Development Bank of Southern Africa,2019,South Africa: DBSA launches the Embedded Generation Investment Programme,South Africa,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Not firm specific,IFI,1
73258,Innovation Network Corporation of Japan,2011,Japan: INCJ investment into Japan Display Co,Japan,1,0,0,"852851,852859",Subsidies (excluding export subsidies),Capital injection and equity stakes,Firm specific,NFI,
73259,Development Bank of Southern Africa,2019,South Africa: DBSA and NDB launch Greenhouse Gas Emissions Reduction and Energy Sector Development Project,South Africa,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Not firm specific,IFI,1
73260,Development Bank of Southern Africa,2019,South Africa: Eskom receives USD 180 million loan from NDB,South Africa,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Firm specific,IFI,1
73277,Empresa Brasileira de Pesquisa e Inovação Industrial,2019,Brazil: FINEP provides USD 60 million to telecomunications company,Brazil,1,0,0,NA,Subsidies (excluding export subsidies),State loan,Firm specific,NFI,1
73294,Special Secretary for International Trade and Foreign Affairs of Brazil,2019,Brazil: Elimination of import duties on 18 IT and telecommunications products,Brazil,1,0,0,"844332,847160,847180,847340,851712,851762,852990,853120,853400,853710,854130,854370,903090",Tariff measures,Import tariff,Not firm specific,national,1
73302,Special Secretary for International Trade and Foreign Affairs of Brazil,2019,Brazil: Elimination of import tariff in 347 capital goods,Brazil,1,0,0,"820730,840810,840890,841290,841350,841360,841370,841381,841410,841480,841720,841780,841790,841869,841932,841939,841940,841950,841981,841989,841990,842121,842129,842139,842199,842230,842240,842430,842489,842641,842710,842720,842790,842820,842839,842890,842940,842951,842952,843149,843320,843710,843780,843790,843810,843850,843910,843930,844120,844130,844180,844190,844313,844319,844391,844519,844610,844790,844900,845129,845140,845430,845690,845710,845811,845910,846031,846090,846150,846210,846221,846229,846239,846291,846299,846330,846490,846510,846591,846594,846599,846693,847410,847420,847480,847710,847720,847780,847790,847810,847950,847982,847989,848071,848079,848180,848190,848340,848360,848790,850152,850440,850590,851410,851430,851440,851521,851580,853080,901320,901580,901590,901819,901850,901890,901920,902214,902290,902410,902710,902730,902750,902780,903033,903039,903084,903110,903149,903180,940290",Tariff measures,Import tariff,Not firm specific,national,1
73310,Banco Nacional de Desenvolvimento Econômico e Social,2019,Brazil: BNDES allocates over USD 86 million to aluminium company,Brazil,1,0,0,"852550,852560,852580,853110",Trade-related investment measures,Local content incentive,Firm specific,NFI,1
73311,VEB.RF,2015,Russian Federation: State Development Bank Financing for Pharma Factory and Pharma R&D in Yaroslavl,Russia,1,0,0,"300410,300420,300431,300432,300439,300440,300450,300490",Subsidies (excluding export subsidies),State loan,Firm specific,NFI,
73313,Banco Nacional de Desenvolvimento Econômico e Social,2019,Brazil: BNDES allocates over USD 12 million to renewable energy company,Brazil,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Firm specific,NFI,1
73315,Banco Nacional de Desenvolvimento Econômico e Social,2019,Brazil: BNDES provides loan to Marcopolo S.A. to finance its exports,Brazil,1,0,0,870899,Export-related measures,Trade finance,Firm specific,NFI,1
73317,Government of the United Arab Emirates,2019,United Arab Emirates: Some provisions of Abu Dhabi's Real Estate law amended,United Arab Emirates,1,0,0,NA,FDI measures,FDI: Entry and ownership rule,Not firm specific,national,1
73323,Ministry of Commerce and Industry,2019,India: Reduced fulfilment period of export obligation under the Advance Authorisation scheme for products with walnuts as inputs (extended due to the COVID-19 pandemic),India,1,0,0,NA,Export-related measures,Tax-based export incentive,Not firm specific,national,1
73325,Saudi Arabian Military Industries - Navantia Naval Industries,2019,Saudia Arabia: Sami-Navantia signs a 900 Million contract with Navantia to Localize 60% of naval industries,Saudi Arabia,1,0,0,NA,Trade-related investment measures,Local operations requirement,Not firm specific,national,1
73329,Innovation Network Corporation of Japan,2019,Japan: INCJ announces further investment in Japan Display Co,Japan,1,0,0,"852851,852859",Subsidies (excluding export subsidies),Capital injection and equity stakes,Not firm specific,NFI,1
73330,VEB.RF,2019,Russian Federation: State Development Bank Financing for Construction of 2 Aframax Oil Tankers,Russia,1,0,0,890120,Subsidies (excluding export subsidies),State loan,Firm specific,NFI,1
73331,Japan International Cooperation Agency,2019,Japan: JBIC additional investment into the Japan ASEAN Women Empowerment Fund,Japan,1,0,0,NA,Export-related measures,Financial assistance in foreign market,Firm specific,NFI,1
73337,Ministry of Finance,2019,Argentina: New increase on biodiesel price,Argentina,1,0,0,382600,Subsidies (excluding export subsidies),Price stabilisation,Not firm specific,national,1
73343,Japan International Cooperation Agency,2019,Japan: JBIC financing of Facility for African Investment and Trade Enhancement 3,Japan,1,0,0,271600,Export-related measures,Financial assistance in foreign market,Not firm specific,NFI,1
73344,VEB.RF,2019,Russian Federation: State Development Bank Financing for Sulfuric Acid and Improved Oleum Production Facility,Russia,1,0,0,"310221,310260,310290,310510,310520,310540,310559,310590,390810,390890,540231,540232",Subsidies (excluding export subsidies),State loan,Firm specific,NFI,1
73345,VEB.RF,2019,Russian Federation: State Development Bank Financing for Methanol Production Facility,Russia,1,0,0,290511,Subsidies (excluding export subsidies),State loan,Firm specific,NFI,1
73346,Innovation Network Corporation of Japan,2019,Japan: INCJ transfer of shares in Rever Holdings,Japan,1,0,0,"720410,720421,720429,720449",Subsidies (excluding export subsidies),Capital injection and equity stakes,Firm specific,NFI,1
73368,Government of China,2015,China: State Council releases plan to boost electric vehicle charging infrastructure,China,1,0,0,NA,Instrument unclear,Instrument unclear,Not firm specific,national,
73370,Eskom,2019,South Africa: NDB approves USD 480 million loan for Eskom,South Africa,1,0,0,"841459,842139,902710",Subsidies (excluding export subsidies),State loan,Firm specific,IFI,1
73370,Development Bank of Southern Africa,2019,South Africa: NDB approves USD 480 million loan for Eskom,South Africa,1,0,0,"841459,842139,902710",Subsidies (excluding export subsidies),State loan,Firm specific,IFI,1
73372,Banco Nacional de Desenvolvimento Econômico e Social,2017,Brazil: BNDES and NDB sign agreement to promote renewable energies,Brazil,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Not firm specific,IFI,
73373,Banco Nacional de Desenvolvimento Econômico e Social,2017,Brazil: BNDES and NDB sign agreement to promote renewable energies,Brazil,1,0,0,271600,Subsidies (excluding export subsidies),State loan,Not firm specific,NFI,
73374,Banco Nacional de Desenvolvimento Econômico e Social,2018,Brazil: NDB approves USD 200 million for Petrobras,Brazil,1,0,0,270900,Subsidies (excluding export subsidies),State loan,Firm specific,IFI,
73397,Export Finance Australia,2019,Australia: EFA provides loan to dual use communications technology company,Australia,1,0,0,"852910,901580,903040",Export-related measures,Trade finance,Firm specific,NFI,1
73399,Government of China,2015,China: State Council releases document giving more support to promote 'innovation-driven growth',China,1,0,0,NA,Instrument unclear,Instrument unclear,Not firm specific,national,
73408,Special Secretary for International Trade and Foreign Affairs of Brazil,2019,Brazil: Elimination of import tariffs from 498 capital goods,Brazil,1,0,0,"840510,841221,841229,841290,841350,841370,841391,841582,841630,841710,841899,841939,841940,841950,841981,841989,842010,842121,842129,842139,842199,842230,842240,842330,842430,842489,842490,842541,842619,842641,842710,842790,842820,842833,842839,842890,842940,842951,843039,843050,843139,843280,843390,843680,843790,843810,843820,843880,843910,843991,843999,844010,844110,844130,844140,844230,844313,844316,844319,844339,844391,844519,844610,844712,844790,845140,845150,845180,845310,845430,845490,845521,845630,845730,845811,845891,845921,846090,846210,846221,846229,846291,846299,846330,846420,846490,846510,846591,846592,846620,846693,847290,847420,847480,847490,847710,847720,847730,847740,847759,847780,847790,847910,847930,847950,847981,847982,847989,847990,848060,848071,848120,848130,848140,848180,848340,850153,850212,850434,850440,851410,851420,851430,851521,851531,851539,851580,854320,854330,860210,901180,901320,901480,901590,901819,901850,901910,902214,902410,902480,902710,902730,902750,902780,903110,903120,903149,903180,903190",Tariff measures,Import tariff,Not firm specific,national,1
73409,Special Secretary for International Trade and Foreign Affairs of Brazil,2019,Brazil: Elimination of import duties on 34 IT and telecommunications products,Brazil,1,0,0,"844331,844332,847149,847170,847190,851762,851770,852352,852990,853120,853224,853650,853710,853890,854370,902610,903089,903090,903289",Tariff measures,Import tariff,Not firm specific,national,1
